ID,Label,Price,Vendor ID
20b0022f-d5e9-4174-b95f-b08646dd7dc1,Clara Rhinestone Light-Wash Jeans,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
6c31c4f8-62a5-412e-aa47-0a4a1de7b6f6,Chandni White Hand Embroidered Coord Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0f63f6d1-9a2f-4459-8d1e-2ba7a1122821,Josephina Floral Printed Linen Coord Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
328e3cb1-3fa3-448f-b9b7-b2e821e59101,Frida Ruched Midi Skirt,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
21312bd2-54cc-4d6d-af4f-583bc71f76bb,Demi Black Faux Leather Skirt,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
215daa5b-8959-42b4-9fc2-1c5076593701,Valeria Red Heart and Rhinestone Corset Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
844cdf10-2361-4e0e-b50f-7ff577cdec50,Irene High Waist Rhinestone Jeans,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
245cea3f-44c2-47c5-952e-9afd6b3acb40,Frederique Black Rhinestone Corset Bow Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d0e96750-78e2-4a80-a976-7b219aaa1174,Ava Wide Leg High Waist Jeans,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
1c36c8de-b03a-4260-97aa-ba062293dcc3,Miranda Tweed Skirt Fit Sample,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
bd8bf126-6114-42ce-bc20-3b66543c722c,Ceres Baby Pink Ruched Long Gloves,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
baf956e5-1768-483e-b2d7-6cc1a58a6161,Daisy Blue Embroidered Underbust Corset Belt,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d41ef96e-6c97-4ddb-bfa2-5a6408615fb9,Zireen White Waterfall Pants,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
e2180f0a-76e0-4c83-8e90-77c553423a86,Corelle Tan Faux Leather Belt,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
f9dcda1a-f291-4ecb-b044-3be4c6c3b37f,Antonella Pink Pearl Embroidered Gloves,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0a95692c-ef02-4dd6-bc51-959c28931dae,Netra Sapphire Embroidered Mermaid Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0c22f267-7449-4999-a998-6821b5203168,Cassidy Lavender Corset Belt,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
539bf615-518a-48e4-8a8b-5067a5224cb4,Lea OG Box,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
b8589b22-556e-4e3a-972f-0675bce86485,Diwali Box,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9d995c23-21b7-4993-97a8-a13d25559f5d,Beatrice Pink Floral Embroidered Detachable Sleeves,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
b61f3a38-2d3c-4887-a9cc-aa528e241220,Aazina Blush Pink Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
cba7ffe5-47ab-478a-800b-0965bccb89ae,Brunch Blues,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0c201585-d7af-404c-ad79-a2a6ca8e080e,Pariza Lavender Satin + Organza Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a78eba53-127a-4bfa-9327-0dda89bcde02,Leila Long Mesh Sleeve Hand Embroidered Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
347ad3a8-d275-4833-8989-902078c7028e,Kiyana Baby Pink Pearl Tulle Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
f579df27-0644-48ad-ab3a-35e6e80b77bf,Diya Blush Hand-Embroidered Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ba666467-9db4-458f-8eda-393c821b92a2,Kaira Red Satin Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
f50f3416-444e-45d4-bcdc-d92f73538116,Leila Puff Organza Sleeve Hand Embroidered Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2444b33d-5c7d-48ff-90de-9387805d5af2,"Saanvi, Sana, and Samiha Yellow Coord Set","{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
4ad41df8-e7f0-4fc0-a448-a4103e4994a1,Zahira Pearl Embroidered Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
777ac6b0-43e6-4f67-bc71-8aafd305a5d4,Anvi Pink Watercolor Print Coord Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
98e1c29f-2d1b-4ec0-9f88-3dd7fc923f16,Nitara Sage Green Hand-Embroidered Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5277810b-5e2f-4393-a16a-c55cc5907281,Haniya White+Gold Banarasi Pre-Stiched Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a92d194d-18cc-4b00-9992-988e1e9cb01b,Dania Plum Chiffon Pre- Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9d567762-9f1f-4439-800c-3c3884509336,Riana Baby Blue Mermaid Hand-Embroidered Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
77dbe2a6-fe03-462e-bbe8-bb9e6fad2a07,Ameerah Lavender Embroidered Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d85fd0e2-16e3-462f-a939-95d01d8abcda,Noor Mauve Ruffle Organza Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9f6f1f08-9932-48a5-8591-1799d077e1e2,Zaida Gold Banarasi Pre-Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a904285c-047a-403c-8f22-873de2673724,Siham Blush Pink Floral Corset Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2e0a8268-bea3-4c1a-ac87-f0a570abcc3b,Zuri White Embroidered Cut-Out Back Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
4cf2c08b-ee38-4889-9252-3e1ff68a3954,Zara Brown Metallic Pre-Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2134a3e5-c5da-4cc4-9bea-5fa141c1d4f7,Kanza Black and Gold Pre-Stiched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
e3672690-7934-4eea-8bc8-33ae4e6a24ae,Kamya Blue Flower Embroidery Coord Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2618f785-2698-47d2-a94e-10ea57e99ae4,Sumaira White Embroidered Corset Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
f7fa7f91-8ff6-46e7-b116-f6ccd07857f1,Misriyyah Orange Corset Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
1c274a1f-36b6-4c4c-9b6c-e00b3c0edeeb,Ila Emerald Embroidered Corset Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2a6ecc87-906c-4dd7-81a5-a4dfeb70deb9,Zaitra Emerald Green Sequin Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
3e4c217a-ddf3-4cb0-bc3d-784cbdad90cb,Tasmeekh Lavender And Orange Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
4c97af08-1ab2-40a7-9c84-258623ceeb98,Suhaila Gold Tissue Pre-Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
bde734c6-fe37-45e9-b841-a316434e0b6f,Misha Baby Pink Satin Coord Set with Lavender Embroidered Cape,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
dc5e5857-54c4-4e41-8041-33acf1f8fa33,Pankhuri Baby Pink Embellished Mermaid Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c5a15066-7d56-4cdf-bc4f-e418eaab8175,Sayeda Lavender 3-D Floral Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c42f073f-37dd-4893-a9e3-daa0b5f70f5f,Zulaikha Buff Orange Embroidered Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
62ae895f-a976-43cb-b837-d9359820c326,Mina and Idika Rose Gold Silk Jacquard Kali Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
1be2522e-315b-4ac6-b158-7de51b6d7e8f,Saira Brown Embroidered Corset Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c15f8af5-2b09-47ea-975f-0eef4fd8b2e6,Nysa Mauve Pearl Tulle Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
485cf733-e684-4f34-bad2-03388c007ea9,Zeenat Dark Green Heavy Embellished Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
54eacd3f-9a43-4e51-99ec-3f936b781454,Yashika and Vanya Sage Green Hand-Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
28e140ed-00ce-41bd-b69e-3878ea5d1151,Ahaana Pink Floral Embroidered Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
19fd1c96-ff1a-4d06-ab96-aa1ec7d3d3c5,Jasmine Powder Blue Satin and Shimmer Chiffon Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
82bb7208-169c-4b56-9d67-b0c944e55b1c,Tazmeen and Shazana Hand Embroidered Ombré Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0a5c35a1-3ca4-441f-ae55-b135e42a9d85,Lara Baby Pink Pearl Embellished Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
f3a02f9d-6595-4715-922f-4477352c696b,Prisha Stone Work Satin Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
f70b50d6-2594-4a93-b22c-e2f0d6aef9f3,Sumona Gold Dual Shade Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
3018b673-0a8a-40c4-99d4-eef12c67630b,Aavani Gold Floral Embroidered Lehenga with Twisted Dupatta,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
49def3f8-106b-440c-818a-525a9620c178,Meera Teal Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9e398c01-48f2-4984-96a3-4f5cae7463e4,Nazm Sapphire Pearl Hand-Embroidered Saree Gown Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0262e620-137d-4200-b783-a665ef741c40,Shabnam Brown Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
4e2641d0-9bb5-4743-b1d5-e473c3167411,Sifat White Pearl Embroidered Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
710ab5f2-2ce6-4e52-9ccb-2610f8925f85,Adishri Peach Halter-Neck Embroidered Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d70c5caf-01a0-45f0-aa88-1fd7cc230e3c,Oorja Golden Satin Organza Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a2a11e20-d777-4c1c-8aff-861e196b78f5,Netra Gold Embroidered Mermaid Lehenga Set Fit Sample,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
48f21761-b4b8-4552-8ba3-b29ffdbc9f54,Mehr Rose Gold Organza Waterfall Lehenga,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c2a36d6b-b45d-4a1d-9d7f-ea998c0b1076,Vedika Baby Pink Rhinestone Embellished Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9062a079-7c67-462c-8d3d-62b62e26ca5b,Inayat Hand-Embroidered Apricot Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d8b5a9bc-b4cc-451b-9122-53ed49347703,Nohreen and Noora Lavender Embroidered Sequin Lehenga Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
92aff324-bef5-4c27-bd59-01b4746bf14e,Aalia Champagne Wrap Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d9edb7ca-217b-4cdc-8d2a-f7c80b1d44a2,Aarna White Embroidered Organza Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
64a77d55-af5a-4ff7-bfae-b0559d28a464,Fida Black Corset Blouse and Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d095f572-cebd-42e5-ad26-2e33b0b6e33c,Zaalima Brown Shimmer Pre-Draped Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
cc8a8a46-6c0e-4eac-bb9a-cfb575c5231d,Humaida Maroon Shimmer Pre- Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5a681a01-77ef-47f2-92ed-f75075246da1,Arshia Blush Pink Hand-Embroidered Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d4f3c251-a153-47b9-a35e-7796dc1855fb,Zaina Rose-Gold Metallic Georgette Draped Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
86fb0b6a-fa15-4025-889b-def45fe0b737,Aiza Red Floral Embroidered Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
90aa0919-75c7-4a51-893b-061546224be8,Kalini Emerald Green Floral Embroidered Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ad5a5618-1826-43bd-aa72-b55aa3f70eae,Abira Sage Green Satin Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5a243db3-e0e6-471b-a002-fbf3bb6f2d2b,Abira Sapphire Satin Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
3fc67558-fc7c-4ff2-a78e-9298b033fe2d,Amber Ready-to-Wear Shimmer Organza Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2c55cf21-c72a-420f-a7b2-80c6f0f683b5,Aafdah White Pearl Embellished Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5b7d3042-f71c-41e6-9eb9-7beab4f36db0,Mahima White Pearl Embroidered Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ce77142b-811b-49a3-89c7-13388e1d6dd7,Sarika Pink Flower Embroidery Pre- Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
6bf10a7b-5588-4777-b6fa-a44b0fd6fd0c,Imanat Black Embellished Pre-Draped Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a0201843-f048-45cf-af68-3dfacfde2b14,Yasmika and Aimiah Floral Organza Pre-Stitched Saree and Blouse,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9bf1267b-db1f-411f-94c9-e77fffb43311,Natasha Multi-colour Floral Embroidered Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
e5f59fe9-042c-44d2-9df4-adcd10913811,Niyati Blush Pink Embellished Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
55e5df16-ab3b-4434-bef5-15b10f360509,Laetitia Floral Embroidered Pre-Stitched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
071d0b62-0226-4f83-89a5-1f7606523eb4,Dhriti Lavender Pleated Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
b71486ee-0135-4287-b816-3840384646e8,Pihu Mauve Shimmer Pre-Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
369f4904-d51d-4ad6-b431-5c8943660f1c,Dyuti Gold Shimmer Pre-Draped Saree Gown,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5de3d8f8-b809-4690-934a-2e2d066f9951,Aartika Off-White Embroidered Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
6ac70317-ced3-41c1-b751-ef1cf861f273,Heer Lavender Embroidered Pre-Draped Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
98b1d8c7-d6f0-407f-b86a-cde33dbd0470,Qiana Pink 3D Flower Embroidered Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0861dcba-a178-41ab-af51-b5bde1f4a85c,Humaida Black Shimmer Pre- Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9bb3f4f5-a19f-4174-9548-ca19badcf444,Trisha White Pink Floral Embroidered Half Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
3e4426e0-342c-4584-a5b6-f60d8dd36357,Shereen Black and Embroidered Pre-Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
3ffe3d19-9497-40ff-bf59-362e86189b01,Yazrin Purple Ombre Satin Pre- Draped Saree Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
651849c4-1d1d-4703-8aed-c6d8489042fc,Aasira Baby Blue Ruffle Organza Pre-Stiched Saree,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
678c3b68-b7ab-49fb-b9ad-883f604dee55,Nakhat Sage Green 3D Flower Embroidered Sleeveless Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
7b335239-2ce5-4df7-b125-443c6e7d8a82,Raaya Baby Blue Hand-Embroidered Sleeveless Suit,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
81da8f22-adc6-4882-8867-f2c897e509a0,Aarya Sage Green Embroidered Georgette Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
8fc72c31-781f-436c-99c3-eeb9881d7811,Janaki Champagne Pearl Embroidered Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
4ecd46cf-ae7c-44c9-9f8c-0877d4060d2e,Sadida Lavender Floral Embroidered Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d118ed25-f671-4a2a-bb27-056283d17c36,Shimaz Sage Green Sleeveless Suit,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
9af3944e-dfd4-4293-9e4c-7ec40f1e1130,Sajoon White Organza Chikankari Corset Anarkali Suit Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ea8fbb0f-1b1f-4621-9dca-75936d4f23d8,Fariha Yellow Embroidered Corset Anarkali Suit Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
528f225a-3b9f-4bdc-9be6-a78735095ed8,Gul Floral Printed Organza Wrap Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
b8b6ea43-6663-4798-a4a6-fcd9133c81d7,Kasvi Yellow Embroidered Organza Anarkali with Churidar,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
609365c8-673e-45c7-b2b3-f9e9eec5c8ca,Chanda Yellow Embroidered Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
db14ff15-e64c-4069-8c7d-cd01e1d689b1,Zayra Pink Floral Print Embellished Straight Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
65cbd165-3fec-4063-9509-f24b872a4f05,Reeva and Zeel Red Hand-Embroidered Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2fc670fa-58be-4652-b52c-936b560b647c,Fariha Green Embroidered Corset Anarkali Suit Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d510ced6-bcae-465d-bd29-c4cc50aadb76,Aarya Yellow Embroidered Georgette Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
fd5ad54c-3fb1-4a2e-a6ca-3b742347a399,Simran Sage Green Jacquard Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
d01fbc3b-21b8-4f3c-a192-81f157f5ed6a,Warhi Purple Organza Anarkali Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
7d7e27b4-b4d8-4715-92e2-8c5a27debc0d,Ira Pink Shimmer Embroidered Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
55c3ba7e-7da2-4a67-b596-e48bbd398380,Esra White Embroidered Organza Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
e2f88f3b-6952-46f2-891f-7df5378b0c36,Aayat Black Embroidered Multi-Way Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ff6814bb-d895-4b90-b56d-f4e567b06cfb,Nafisa White Georgette Anarkali Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
745e27b7-0b46-4daa-a487-b78bbdeac474,Samira Gold Lace Organza Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a83e560f-bb48-4fcf-b222-c1aa7c33d084,Nadira Champagne Hand-Embroidered Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
01e594af-4fdf-419d-a1f8-70095d52af01,Neysha Sage Green Hand Embroidered Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
a82d0cdf-81c7-40a2-8ffe-55187d7d1f22,Rehana Yellow Floral Embroidered Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
786ef75b-fa3f-4f5d-9155-ddf02df9ce02,Barkha Sky Blue Embroidered Organza Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
ddebcdfa-64c9-46a5-8ebe-114615f15c8e,Baani Off-White Embroidered Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
412464a5-3349-4754-ad6b-1de45e2c5a91,Nusra Sage Green Long Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
2b295748-0f54-4d1d-858a-c28597d3d6f9,Saabat Pink Ombre Floral Embroidered Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
0c0b52a4-eed8-4df3-9cd5-0fd5895caa71,Nakhat Pink 3D Flower Embroidered Sleeveless Sharara Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c0706502-29b8-4386-88ef-ba10ead6b1d4,Shimaz White Sleeveless Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
238301c6-f575-45e2-a03d-9edd7dd7d64c,Aarya White Embroidered Georgette Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
089cb633-5a70-4736-9fba-09e481028498,Aamina Pastel Peach Chanderi Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
5ecbef82-3c5e-4ded-adf7-15609f7cc132,Gulbaano Light Pink Embroidered Sleeveless Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
c3d9ffd8-fdce-446c-b2b0-ce3d06d6a510,Shahida Yellow+Blush Chanderi Kurta Set,"{'default': None, 'original': None, 'meta': {}}",7c9e130b-8920-4914-853e-64ee867bb3b4
